order_id,user_key,paid_at,campaign_id,variant,channel,location_id,audience,status,gross_cents,merchant_discount_cents,platform_discount_cents,refund_cents,cost_cents
tencent_private_retail_o_0509,tencent_private_retail_u_0509,2026-08-11T12:33:00,tencent_private_retail,内容与券联动,video_account,store_north,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0516,tencent_private_retail_u_0516,2026-08-11T19:40:00,tencent_private_retail,单券承接,official_account,store_south,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0521,tencent_private_retail_u_0521,2026-08-09T13:45:00,tencent_private_retail,内容与券联动,video_account,store_south,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0523,tencent_private_retail_u_0523,2026-08-11T15:47:00,tencent_private_retail,内容与券联动,official_account,store_north,member_active,completed,8100,800,400,0,3500
tencent_private_retail_o_0524,tencent_private_retail_u_0524,2026-08-12T16:48:00,tencent_private_retail,单券承接,mini_program,store_north,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0537,tencent_private_retail_u_0537,2026-08-11T19:01:00,tencent_private_retail,内容与券联动,mini_program,store_south,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0583,tencent_private_retail_u_0583,2026-08-08T09:47:00,tencent_private_retail,内容与券联动,official_account,store_central,member_active,completed,8100,800,400,0,3500
tencent_private_retail_o_0631,tencent_private_retail_u_0631,2026-08-07T13:35:00,tencent_private_retail,内容与券联动,official_account,store_north,member_active,completed,8100,800,400,0,3500
tencent_private_retail_o_0638,tencent_private_retail_u_0638,2026-08-07T09:42:00,tencent_private_retail,单券承接,mini_program,store_central,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0647,tencent_private_retail_u_0647,2026-08-09T18:51:00,tencent_private_retail,内容与券联动,video_account,store_south,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0649,tencent_private_retail_u_0649,2026-08-11T09:53:00,tencent_private_retail,内容与券联动,official_account,store_north,member_active,completed,8100,800,400,0,3500
tencent_private_retail_o_0650,tencent_private_retail_u_0650,2026-08-12T10:54:00,tencent_private_retail,单券承接,mini_program,store_north,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0659,tencent_private_retail_u_0659,2026-08-07T20:03:00,tencent_private_retail,内容与券联动,video_account,store_central,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0685,tencent_private_retail_u_0685,2026-08-12T12:29:00,tencent_private_retail,内容与券联动,official_account,store_north,member_active,completed,8100,800,400,0,3500
tencent_private_retail_o_0731,tencent_private_retail_u_0731,2026-08-09T14:15:00,tencent_private_retail,内容与券联动,video_account,store_central,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0762,tencent_private_retail_u_0762,2026-08-12T12:46:00,tencent_private_retail,单券承接,official_account,store_central,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0772,tencent_private_retail_u_0772,2026-08-08T11:56:00,tencent_private_retail,单券承接,video_account,store_south,member_dormant,completed,7200,1000,400,0,3100
tencent_private_retail_o_0795,tencent_private_retail_u_0795,2026-08-10T12:19:00,tencent_private_retail,内容与券联动,mini_program,store_north,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0804,tencent_private_retail_u_0804,2026-08-12T10:28:00,tencent_private_retail,单券承接,official_account,store_south,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0817,tencent_private_retail_u_0817,2026-08-11T12:41:00,tencent_private_retail,内容与券联动,official_account,store_central,member_active,completed,8100,800,400,0,3500
tencent_private_retail_o_0823,tencent_private_retail_u_0823,2026-08-10T18:47:00,tencent_private_retail,内容与券联动,official_account,store_south,member_active,completed,8100,800,400,0,3500
tencent_private_retail_o_0831,tencent_private_retail_u_0831,2026-08-11T15:55:00,tencent_private_retail,内容与券联动,mini_program,store_north,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0851,tencent_private_retail_u_0851,2026-08-10T13:15:00,tencent_private_retail,内容与券联动,video_account,store_north,member_dormant,completed,8100,800,400,0,3500
tencent_private_retail_o_0866,tencent_private_retail_u_0866,2026-08-11T17:30:00,tencent_private_retail,单券承接,mini_program,store_north,member_active,completed,7200,1000,400,0,3100
tencent_private_retail_o_0871,tencent_private_retail_u_0871,2026-08-09T11:35:00,tencent_private_retail,内容与券联动,official_account,store_central,member_active,completed,8100,800,400,0,3500
tencent_private_retail_o_0875,tencent_private_retail_u_0875,2026-08-06T15:39:00,tencent_private_retail,内容与券联动,video_account,store_central,member_dormant,completed,8100,800,400,0,3500
